label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes
645d1c0562f66a7ed8029c21,17698,MS Municipal Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LOUISIANA_Tariffeff_01-31-2023.pdf,72932,AR,35.603,-94.3749,"This schedule is available on an annual basis for lighting and power to municipal
installations in communities where the Company has a franchise for the generation,
distribution, and sale of electricity, together with a standard contract for the operation of a
street lighting system when the Customer purchases its entire lighting and power
requirements from the Company."
645d1ef844ebdd7f9c0ddaa2,17698,LPTOD Lighting and Power Service Time of Day - Secondary Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LOUISIANA_Tariffeff_01-31-2023.pdf,72932,AR,35.603,-94.3749,"This schedule is available to all Customers except multiple dwellings or apartment houses,
on an annual basis for service for lighting, heating and power, or combination of lighting,
heating and power where facilities of adequate capacity and suitable phase and voltage are
available and where the Customer's maximum annual fifteen minute demand is 800
kilowatts, or greater. Service will be supplied at one point of delivery through one meter."
645d1f7f4a90dec821052e61,17698,LPTOD Lighting and Power Service Time of Day - Primary Service,Southwestern Electric Power Co (Louisiana),https://www.swepco.com/lib/docs/ratesandtariffs/Louisiana/LOUISIANA_Tariffeff_01-31-2023.pdf,72932,AR,35.603,-94.3749,"This schedule is available to all Customers except multiple dwellings or apartment houses,
on an annual basis for service for lighting, heating and power, or combination of lighting,
heating and power where facilities of adequate capacity and suitable phase and voltage are
available and where the Customer's maximum annual fifteen minute demand is 800
kilowatts, or greater. Service will be supplied at one point of delivery through one meter."
645d28e933525f2caf0b5432,9964,Non Residential Single Phase - Schedule 3,Kenergy Corp,https://psc.ky.gov/tariffs/electric/Kenergy%20Corp/Tariff.pdf,42350,KY,37.4471,-87.1692,
645d294111dab086b80b981e,9964,Demand Non Residential Three Phase - Schedule 5,Kenergy Corp,https://psc.ky.gov/tariffs/electric/Kenergy%20Corp/Tariff.pdf,42350,KY,37.4471,-87.1692,"Available for three-phase customers (non-residential) with a metered demand 0 - 1,000 KW for all uses
served from non-dedicated delivery points. 
If service is furnished at primary distribution voltage, a discount of $.74 per KW o f Billing Demand will be
applied to the monthly bill . Kenergy shall have the option of metering at primary or secondary voltage."
645d2dc9ffa1ccc23402001e,9964,Schedule 35 - Large Industrial Customers Served Under Special Contract (Dedicated Delivery Points) - (Class C),Kenergy Corp,https://psc.ky.gov/tariffs/electric/Kenergy%20Corp/Tariff.pdf,42350,KY,37.4471,-87.1692,"This rate shall apply to existing large members where service is provided through a dedicated delivery point TI
connected to the transmission system of Big Rivers or other accessible system classified as Class C member, or
new members executing special contracts approved by the Kentucky Public Service Commission for load levels
below 30,000 KW billing demand."
645d2e4f33525f2caf0b5433,9964,Schedule 34 - Large Industrial Customers Served Under Special Contract (Dedicated Delivery Points) - (Class B),Kenergy Corp,https://psc.ky.gov/tariffs/electric/Kenergy%20Corp/Tariff.pdf,42350,KY,37.4471,-87.1692,"Other riders applicable are Fuel Adjustment Rider, Environmental Surcharge Rider, Unwind Surcredit Adjustment Rider, Rebate Adjustment Rider, Member Rate Stability Mechanism Rider,Non-FAC Purchased Power Adjustment Rider, Rural Economic Reserve Adjustment Rider, Non-FAC Purchased Power Adjustment Rider, Price Curtailable Service Rider."
646fa7feeb955d66360a84ee,19547,SCHEDULE U TIME-OF-USE SERVICE,Hawaiian Electric Co Inc,"https://www.hawaiianelectric.com/documents/billing_and_payment/rates/hawaiian_electric_rates/heco_rates_sch_u.pdf
https://www.hawaiianelectric.com/documents/billing_and_payment/rates/effective_rate_summary/efs_2023_05.pdf",96706,HI,21.3274,-158.0103,"Applicable to general light and/or power loads equal to or
greater than 300 kilowatts per month and supplied and metered at a
single voltage and delivery point. This Schedule cannot be
used in conjunction with load management Riders M, T, and I."
646fa8c8145b24c88d0af860,19547,SCHEDULE P LARGE POWER SERVICE,Hawaiian Electric Co Inc,https://www.hawaiianelectric.com/documents/billing_and_payment/rates/effective_rate_summary/efs_2023_05.pdf,96706,HI,21.3274,-158.0103,"Applicable to large light and/or power loads equal or greater
than 300 kilowatts, supplied and metered at a single voltage and
delivery point. If a Schedule P customer has loads less than 300 kW
for 12 consecutive months, the customer will be transferred to
Schedule J at the beginning of the next billing month."
646fa9561baeb24aba01adea,19547,SCHEDULE DS LARGE POWER DIRECTLY SERVED SERVICE,Hawaiian Electric Co Inc,https://www.hawaiianelectric.com/documents/billing_and_payment/rates/hawaiian_electric_rates/heco_rates_sch_u.pdf,96706,HI,21.3274,-158.0103,"Applicable to large light and/or power loads equal or greater
than 300 kilowatts, supplied and metered at a single voltage and
delivery point and served directly from a substation. Customers who
are eligible for Schedule DS may elect to be served under any other
schedule for which they are eligible."
648269528cf9e918440d243f,5701,Large Power Service Rate (Secondary Voltage),El Paso Electric Co,https://www.epelectric.com/files/html/Rates_and_Regulatory/TX%20Rates/Section%201%20-%20Sheet%2013.0%20-%20Schedule%2025%20Large%20Power%20Service%20Rate.pdf,88048,NM,32.146,-106.6676,"This rate is available to all customers for lighting, power, and heating service with a highest measured demand as defined by the Determination of Billing Demand. Service under this rate shall be limited to customers who otherwise do not qualify for service under the Company's other rates and whose highest measured demand, during the current month and previous (11) month period, exceeded six hundred (600) kW, in any month."
64826a443c4e5b325b02174c,5701,Large Power Service Rate (Primary Voltage),El Paso Electric Co,https://www.epelectric.com/files/html/Rates_and_Regulatory/TX%20Rates/Section%201%20-%20Sheet%2013.0%20-%20Schedule%2025%20Large%20Power%20Service%20Rate.pdf,88048,NM,32.146,-106.6676,"This rate is available to all customers for lighting, power, and heating service with a highest measured demand as defined by the Determination of Billing Demand. Service under this rate shall be limited to customers who otherwise do not qualify for service under the Company's other rates and whose highest measured demand, during the current month and previous (11) month period, exceeded six hundred (600) kW, in any month."
64826abc3c4e5b325b02174d,5701,Large Power Service Rate (Transmission Voltage),El Paso Electric Co,https://www.epelectric.com/files/html/Rates_and_Regulatory/TX%20Rates/Section%201%20-%20Sheet%2013.0%20-%20Schedule%2025%20Large%20Power%20Service%20Rate.pdf,88048,NM,32.146,-106.6676,"This rate is available to all customers for lighting, power, and heating service with a highest measured demand as defined by the Determination of Billing Demand. Service under this rate shall be limited to customers who otherwise do not qualify for service under the Company's other rates and whose highest measured demand, during the current month and previous (11) month period, exceeded six hundred (600) kW, in any month."
64833c4a1198f21b550a23e8,5416,General Service (GS-55),Progress Energy Carolinas Inc (South Carolina),https://p-cd.duke-energy.com/-/media/pdfs/for-your-home/rates/dep-sc/leaf-no-521-schedule-gs.pdf?rev=65fb99209b9b4af581395ae4745ca222&_gl=1*l2luo2*_ga*MTM4NjEzMDE3NC4xNjY4ODAwMzQ3*_ga_HB58MJRNTY*MTY4NjMyMjA2MS4xOC4wLjE2ODYzMjIwNzIuMC4wLjA.&_ga=2.5018931.1010759222.1686269017-1386130174.1668800347,28206,NC,35.2522,-80.8265,"This Schedule is available for electric service used by a nonresidential customer with a Contract Demand
less than 1,000 kW, only if served under Small General Service Schedule SGS-67 on August 30, 1988.
Customer will be billed under this Schedule until: (1) the registered or computed demand equals or
exceeds 1,200 kW in two or more of the preceding 12 months; (2) Customer's Contract Demand is
increased to 1,000 kW or more; (3) Customer requests another available schedule; or (4) Company's
review of Customer's preceding 12 months' history indicates that the total annual bill on another available
schedule would have been equal to or less than billing under this Schedule."
648341f27b3391a4bf090679,5416,Medium General Service (MGS-55) Three Phase,Progress Energy Carolinas Inc (South Carolina),https://p-cd.duke-energy.com/-/media/pdfs/for-your-home/rates/dep-sc/leaf-no-523-schedule-mgs.pdf?rev=7ea96b3a00b14c6d89723add6b5d8cea&_gl=1*3495o9*_ga*MTM4NjEzMDE3NC4xNjY4ODAwMzQ3*_ga_HB58MJRNTY*MTY4NjMyMjA2MS4xOC4xLjE2ODYzMjM2MTMuMC4wLjA.&_ga=2.1355953.1010759222.1686269017-1386130174.1668800347,28206,NC,35.2522,-80.8265,"This Schedule is available for electric service used by a nonresidential customer at a single point of
delivery, at one of the Company's standard voltages, with a Contract Demand or a registered or computed
demand of 30 kW and greater, but less than 1,000 kW. This Schedule is also available to an existing
nonresidential customer if served under the Small General Service Schedule SGS on October 7, 1983
with: (1) a Contract Demand of 1,000 kW or more, until such time as service is terminated, or service is
elected under another available schedule; or (2) a Contract Demand below 1,000 kW until such time as
the registered or computed demand equals or exceeds 1,200 kW in two or more of the preceding
12 months or the Customer's Contract Demand is increased to 1,000 kW or more; whereupon, this
Schedule will no longer be available thereafter."
